NPDESID_PFID,NPDES_ID,PERMITTING_STATE,AGENCY_TYPE_CODE,FACILITY_UIN,FACILITY_NAME,LOCATION_ADDRESS,SUPPLEMENTAL_ADDRESS_TEXT,FACILITY_CITY,COUNTY_CODE,STATE_CODE,EPA_REGION_CODE,FACILITY_TYPE_CODE,FACILITY_LAT,FACILITY_LON,PERMIT_NAME,VERSION_NMBR,PERMIT_TYPE_CODE,EFFECTIVE_DATE,EXPIRATION_DATE,PERMIT_STATUS_CODE,FACILITY_TYPE_INDICATOR,MAJOR_MINOR_STATUS_FLAG,PERMIT_TRACKING,PT_START_DATE,DMR_TRACKING,DMR_NR_START_DATE,PERMIT_DESIGN_FLOW,PERMIT_AVG_FLOW,PERM_FEATURE_NMBR,PERM_FEATURE_TEXT,PF_LAT,PF_LON,PF_CHARACTER,PERM_FEATURE_TYPE_CODE,PF_STATE_WATERBODY_NAME,PF_STATE_AUTO_NAME,PF_REACH_ID,IN_ICIS,ECHO_DFR_LINK
NY0026191002,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,2,CSO OUTFALL,40.8058333,-73.889444,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191003,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,3,CSO OUTFALL,40.8013888,-73.874722,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191004,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,4,CSO OUTFALL,40.8383333,-73.879444,CSO,EXO,Bronx River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191005,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,5,CSO OUTFALL,40.8869444,-73.820277,CSO,EXO,Eastchester Bay,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191006,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,6,CSO OUTFALL,40.8688888,-73.821666,CSO,EXO,Eastchester Bay,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191007,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,7,CSO OUTFALL,40.8388888,-73.878611,CSO,EXO,Bronx River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191008,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,8,CSO OUTFALL,40.8188888,-73.881388,CSO,EXO,Bronx River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191009,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,9,CSO OUTFALL,40.8144444,-73.870833,CSO,EXO,Bronx River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191010,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,10,CSO OUTFALL,40.8133333,-73.869722,CSO,EXO,Bronx River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191011,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,11,CSO OUTFALL,40.8044444,-73.854166,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191012,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,12,CSO OUTFALL,40.8241666,-73.840833,CSO,EXO,Westchester Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191013,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,13,CSO OUTFALL,40.8144444,-73.855277,CSO,EXO,Pugsley's Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191014,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,14,CSO OUTFALL,40.8394444,-73.84,CSO,EXO,Westchester Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191015,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,15,CSO OUTFALL,40.8375,-73.839444,CSO,EXO,Westchester Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191016,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,16,CSO OUTFALL,40.8283333,-73.842222,CSO,EXO,Westchester Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191017,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,17,CSO OUTFALL,40.8113888,-73.826388,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191018,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,18,CSO OUTFALL,40.8119444,-73.824444,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191019,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,19,CSO OUTFALL,40.8136111,-73.816944,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191020,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,20,CSO OUTFALL,40.8127777,-73.810833,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191021,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,21,CSO OUTFALL,40.8086111,-73.803888,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191022,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,22,CSO OUTFALL,40.8155555,-73.797777,CSO,EXO,Long Island Sound,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191023,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,23,CSO OUTFALL,40.8805555,-73.821388,CSO,EXO,Eastchester Bay,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191024,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,24,CSO OUTFALL,40.8877777,-73.824166,CSO,EXO,Eastchester Bay,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191025,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,25,CSO OUTFALL,40.8063888,-73.892222,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191026,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,26,CSO OUTFALL,40.8241666,-73.813888,CSO,EXO,Long Island Sound,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191028,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,28,CSO OUTFALL,40.8433333,-73.814444,CSO,EXO,Eastchester Bay,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191029,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,29,CSO OUTFALL,40.8486111,-73.815277,CSO,EXO,Eastchester Bay,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191031,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,31,CSO OUTFALL,40.8738888,-73.823611,CSO,EXO,Eastchester Bay,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191032,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,32,CSO OUTFALL,40.7958333,-73.883333,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191033,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,33,CSO OUTFALL,40.8277777,-73.8425,CSO,EXO,Westchester Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191034,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,34,CSO OUTFALL,40.835,-73.839722,CSO,EXO,Westchester Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191036,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,36,,40.845723,-73.782604,CLS,EXO,Long Island Sound,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191037,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,37,CSO OUTFALL,40.8669444,-73.801388,CSO,EXO,Shore Road Lagoon,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026191039,NY0026191,NY,ST6,1.10013E+11,NYCDEP - HUNT'S POINT WRRF,COSTER ST & RYAWA AVE,,BRONX,NY005,NY,2,MWD,40.803667,-73.881556,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,200,,39,CSO OUTFALL,40.8041666,-73.869722,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110013300472
NY0026204003,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,3,CSO OUTFALL,40.7294444,-73.961111,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204004,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,4,CSO OUTFALL,40.7258333,-73.961666,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204005,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,5,CSO OUTFALL,40.76,-73.957222,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204006,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,6,CSO OUTFALL,40.7252777,-73.961944,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204007,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,7,CSO OUTFALL,40.72,-73.964444,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204008,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,8,CSO OUTFALL,40.7183333,-73.966944,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204010,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,10,CSO OUTFALL,40.7163888,-73.967222,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204011,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,11,CSO OUTFALL,40.7516666,-73.964722,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204012,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,12,CSO OUTFALL,40.7127777,-73.968333,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204013,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,13,CSO OUTFALL,40.7069444,-73.969166,CSO,EXO,Wallabout Channel,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204014,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,14,CSO OUTFALL,40.7061111,-73.969166,CSO,EXO,Wallabout Channel,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204015,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,15,CSO OUTFALL,40.7086111,-73.931111,CSO,EXO,English Kills,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204016,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,16,CSO OUTFALL,40.7502777,-73.965833,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204017,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,17,CSO OUTFALL,40.7480555,-73.967777,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204018,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,18,CSO OUTFALL,40.7472222,-73.968333,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204019,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,19,CSO OUTFALL,40.7141666,-73.923888,CSO,EXO,Newtown Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204020,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,20,CSO OUTFALL,40.7186111,-73.973611,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204021,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,21,CSO OUTFALL,40.7388888,-73.952777,CSO,EXO,Newtown Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204022,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,22,CSO OUTFALL,40.7388888,-73.953055,CSO,EXO,Newtown Creek,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204023,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,23,,40.7355555,-73.961111,CLS,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204024,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,24,CSO OUTFALL,40.7338888,-73.962222,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204025,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,25,CSO OUTFALL,40.7330555,-73.962222,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
NY0026204026,NY0026204,NY,ST6,1.10001E+11,NYCDEP - NEWTOWN CREEK WRRF,301 GREENPOINT AVE ,,BROOKLYN,NY047,NY,2,MWD,40.733528,-73.948333,NYC DEPT OF ENVIR PROTECTION,0,NPD,7/1/22,6/30/27,EFF,POTW,M,Y,7/1/22,Y,7/1/22,310,,26,CSO OUTFALL,40.7325,-73.961944,CSO,EXO,East River,,,YES,https://echo.epa.gov/detailed-facility-report?fid=110000561268
