"","FACILITY_NAME","LOCATION_ADDRESS","FACILITY_CITY","STATE_CODE","PERMIT_DESIGN_FLOW","PERMIT_AVG_FLOW","SF","SN_C","geometry"
"6662","THE SANITARY BOARD OF THE CITY OF CHARLESTON","208 26TH STREET W","CHARLESTON","WV",14,NA,"West Virginia",1,c(-81.6403, 38.3508)
"6663","THE SANITARY BOARD OF THE CITY OF CHARLESTON","208 26TH STREET W","CHARLESTON","WV",14,NA,NA,NA,c(-81.6336, 38.3583)
"6664","THE SANITARY BOARD OF THE CITY OF CHARLESTON","208 26TH STREET W","CHARLESTON","WV",14,NA,"West Virginia",1,c(-81.6167, 38.3361)
"6665","THE SANITARY BOARD OF THE CITY OF CHARLESTON","208 26TH STREET W","CHARLESTON","WV",14,NA,NA,NA,c(-81.6486, 38.3381)
"6666","THE SANITARY BOARD OF THE CITY OF CHARLESTON","208 26TH STREET W","CHARLESTON","WV",14,NA,NA,NA,c(-81.6125, 38.3639)
"6667","THE SANITARY BOARD OF THE CITY OF CHARLESTON","208 26TH STREET W","CHARLESTON","WV",14,NA,NA,NA,c(-81.6017, 38.3286)
"6668","THE SANITARY BOARD OF THE CITY OF CHARLESTON","208 26TH STREET W","CHARLESTON","WV",14,NA,NA,NA,c(-81.5728, 38.3219)
"6669","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7283, 40.0361)
"6670","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7244, 40.0403)
"6671","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7269, 40.0428)
"6672","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7275, 40.0456)
"6673","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7281, 40.0478)
"6674","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7281, 40.0578)
"6675","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7269, 40.06)
"6676","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7264, 40.0606)
"6677","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.725, 40.0644)
"6678","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.725, 40.0667)
"6679","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7253, 40.0717)
"6680","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7275, 40.0783)
"6681","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7275, 40.0803)
"6682","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"Ohio",1,c(-80.7219, 40.1006)
"6683","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"Ohio",1,c(-80.7228, 40.0994)
"6684","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7039, 40.1042)
"6685","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7025, 40.1086)
"6686","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7019, 40.1125)
"6687","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7039, 40.1208)
"6688","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7042, 40.1186)
"6689","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7047, 40.1214)
"6690","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7011, 40.1233)
"6691","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.7042, 40.1319)
"6692","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7358, 40.0786)
"6693","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7369, 40.0703)
"6694","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7367, 40.0697)
"6695","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7361, 40.0678)
"6696","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7361, 40.0672)
"6697","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7278, 40.065)
"6698","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7278, 40.065)
"6699","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7269, 40.0664)
"6700","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7278, 40.0692)
"6701","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7281, 40.0703)
"6702","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7303, 40.0783)
"6703","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7231, 40.0633)
"6704","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7228, 40.0631)
"6705","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7217, 40.0625)
"6706","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.71, 40.0672)
"6707","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7117, 40.0731)
"6708","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7164, 40.0744)
"6709","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7158, 40.0806)
"6710","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7144, 40.0789)
"6711","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.7119, 40.0758)
"6712","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.7083, 40.0744)
"6713","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.7047, 40.075)
"6714","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7111, 40.0742)
"6715","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6992, 40.0747)
"6716","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6981, 40.0717)
"6717","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6961, 40.0689)
"6718","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6931, 40.0722)
"6719","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6922, 40.0728)
"6720","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6881, 40.0744)
"6721","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6878, 40.0742)
"6722","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6878, 40.0742)
"6723","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6867, 40.0736)
"6724","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6875, 40.0719)
"6725","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6842, 40.0717)
"6726","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6831, 40.0697)
"6727","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6828, 40.0686)
"6728","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6831, 40.0681)
"6729","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6831, 40.0681)
"6730","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6831, 40.0667)
"6731","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6833, 40.0667)
"6732","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6831, 40.0633)
"6733","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6831, 40.0625)
"6734","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6819, 40.0606)
"6735","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6806, 40.0564)
"6736","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6786, 40.0547)
"6737","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6717, 40.0519)
"6738","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6639, 40.0478)
"6739","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6611, 40.0453)
"6740","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6603, 40.0444)
"6741","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6625, 40.04)
"6742","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6628, 40.0394)
"6743","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6631, 40.0386)
"6744","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6633, 40.0383)
"6745","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6639, 40.0375)
"6746","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6608, 40.0353)
"6747","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6603, 40.035)
"6748","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6575, 40.0347)
"6749","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6553, 40.0331)
"6750","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6747, 40.0514)
"6751","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7222, 40.0511)
"6752","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7161, 40.0503)
"6753","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7147, 40.0497)
"6754","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7144, 40.0497)
"6755","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7186, 40.0508)
"6756","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6639, 40.0367)
"6757","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7183, 40.0358)
"6758","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6586, 40.0433)
"6759","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6564, 40.0447)
"6760","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6556, 40.0458)
"6761","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6536, 40.0467)
"6762","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6531, 40.0467)
"6763","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6961, 40.0767)
"6764","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6919, 40.0822)
"6765","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7267, 40.0517)
"6766","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7003, 40.1106)
"6767","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7236, 40.0606)
"6768","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,NA,NA,c(-80.6836, 40.0717)
"6769","CITY OF WHEELING - WATER POLLUTION CONTROL DIVISION","2516 MAIN ST","WHEELING","WV",10,NA,"West Virginia",1,c(-80.7292, 40.0572)
"6770","CITY OF MOUNDSVILLE","1800  S-LAFAYETTE AVE RT.2","MOUNDSVILLE","WV",2.34,NA,"West Virginia",1,c(-80.7222, 39.9117)
"6771","CITY OF MOUNDSVILLE","1800  S-LAFAYETTE AVE RT.2","MOUNDSVILLE","WV",2.34,NA,"West Virginia",1,c(-80.7269, 39.9169)
"6772","CITY OF MOUNDSVILLE","1800  S-LAFAYETTE AVE RT.2","MOUNDSVILLE","WV",2.34,NA,"West Virginia",1,c(-80.7386, 39.9131)
"6773","CITY OF MOUNDSVILLE","1800  S-LAFAYETTE AVE RT.2","MOUNDSVILLE","WV",2.34,NA,NA,NA,c(-80.7392, 39.9269)
"6774","NITRO WWTP","1 TREATMENT PLANT RD","NITRO","WV",1.875,0,"West Virginia",1,c(-81.8483, 38.4211)
"6775","NITRO WWTP","1 TREATMENT PLANT RD","NITRO","WV",1.875,0,"West Virginia",1,c(-81.8475, 38.4153)
"6776","NITRO WWTP","1 TREATMENT PLANT RD","NITRO","WV",1.875,0,"West Virginia",1,c(-81.8433, 38.4003)
"6777","NITRO WWTP","1 TREATMENT PLANT RD","NITRO","WV",1.875,0,"West Virginia",1,c(-81.8342, 38.3917)
"6778","NITRO WWTP","1 TREATMENT PLANT RD","NITRO","WV",1.875,0,"West Virginia",1,c(-81.8342, 38.4369)
"6779","NITRO WWTP","1 TREATMENT PLANT RD","NITRO","WV",1.875,0,"West Virginia",1,c(-81.8361, 38.4472)
"6780","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3522, 39.3017)
"6781","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3528, 39.2997)
"6782","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3539, 39.2917)
"6783","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3578, 39.2836)
"6784","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3569, 39.2828)
"6785","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3567, 39.2814)
"6786","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3561, 39.2703)
"6787","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3531, 39.2808)
"6788","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3553, 39.2717)
"6789","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3528, 39.2808)
"6790","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3564, 39.2758)
"6791","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3517, 39.2772)
"6792","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3514, 39.2781)
"6793","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3492, 39.2806)
"6794","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.35, 39.2783)
"6795","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3433, 39.2867)
"6796","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3494, 39.2797)
"6797","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3417, 39.2833)
"6798","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3517, 39.2819)
"6799","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3408, 39.2831)
"6800","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3522, 39.2844)
"6801","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3403, 39.2828)
"6802","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3392, 39.2822)
"6803","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3381, 39.2819)
"6804","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3517, 39.2847)
"6805","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3425, 39.2858)
"6806","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3344, 39.2819)
"6807","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3346, 39.2807)
"6808","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3347, 39.2786)
"6809","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3347, 39.2778)
"6810","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.335, 39.2758)
"6811","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3361, 39.2744)
"6812","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3528, 39.2883)
"6813","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3344, 39.2719)
"6814","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.335, 39.2786)
"6815","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3344, 39.2722)
"6816","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.335, 39.2778)
"6817","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.335, 39.2772)
"6818","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3342, 39.2725)
"6819","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.335, 39.2767)
"6820","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3333, 39.2736)
"6821","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3367, 39.2739)
"6822","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3289, 39.2761)
"6823","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3306, 39.2747)
"6824","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3289, 39.2758)
"6825","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3247, 39.2758)
"6826","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.325, 39.2681)
"6827","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3228, 39.2756)
"6828","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3228, 39.2675)
"6829","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3544, 39.2722)
"6830","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3219, 39.2711)
"6831","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3556, 39.2706)
"6832","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3525, 39.2814)
"6833","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3511, 39.2756)
"6834","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3583, 39.295)
"6835","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3556, 39.2867)
"6836","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,NA,NA,c(-80.3214, 39.2672)
"6837","CLARKSBURG SANITARY BD","WEST FK ST","CLARKSBURG","WV",8,NA,"West Virginia",1,c(-80.3528, 39.2883)
"6838","CITY OF FAIRMONT","901 HOWARD AVE.","FAIRMONT","WV",9,0,NA,NA,c(-80.1922, 39.4728)
"6839","CITY OF FAIRMONT","901 HOWARD AVE.","FAIRMONT","WV",9,0,NA,NA,c(-80.1775, 39.4689)
"6840","CITY OF FAIRMONT","901 HOWARD AVE.","FAIRMONT","WV",9,0,NA,NA,c(-80.175, 39.4672)
"6841","CITY OF FAIRMONT","901 HOWARD AVE.","FAIRMONT","WV",9,0,NA,NA,c(-80.1753, 39.4681)
"6842","CITY OF FAIRMONT","901 HOWARD AVE.","FAIRMONT","WV",9,0,NA,NA,c(-80.1592, 39.4664)
"6843","CITY OF FAIRMONT","901 HOWARD AVE.","FAIRMONT","WV",9,0,NA,NA,c(-80.1647, 39.4681)
"6844","CITY OF FAIRMONT","901 HOWARD AVE.","FAIRMONT","WV",9,0,NA,NA,c(-80.1583, 39.4661)
